16144,14917,15910,15941,15968,16459,16012,15781,15491,15961,16345,16006,15144,15310,15896,15926,16411,16210,15679,16144,15989,16394,16360,15941,16044,14832,15866,16262,15891,15905,15897,16096,16460,15914,15961,15683,15916,15961,15084,15921,16119,16149,15896,16221,16216,15082,16042,15832,16432,15530,11223,10416,10896,11347,10543,10665,10637,11491,11155,11378,11478,10459,11368,10949,11060,11093,10203,11147,11115,11069,10531,10746,10393,10871,10560,10553,10824,10080,10880,11191,11596,11510,11223,10852,10356,11086,10987,10878,10357,10900,11300,10390,11120,11418,11152,10445,10990,11024,11139,10835,10194,9818,9715,9468,9652,9742,9888,9876,9842,10552,9982,9967,9592,9744,9752,10020,9525,10507,10360,9794,10082,9577,10116,9611,10076,10074,9773,9325,9847,9546,10154,10529,9919,9324,9617,9642,10029,9878,9336,10133,9934,9989,9818,10096,10160,9385,10004,9631,10163,9391
16201,14980,15972,15849,16074,16414,16186,15799,15578,15842,16173,16229,15232,15353,15960,15789,16364,16269,15723,16030,16078,16253,16425,15966,16237,14939,16038,16164,16052,16022,16026,16022,16337,16001,15842,15767,15972,15842,15140,15926,16197,16208,15956,16343,16223,15183,16121,15916,16316,15636,11460,10648,11107,11582,10769,10887,10892,11709,11390,11592,11754,10715,11611,11184,11295,11313,10465,11382,11357,11304,10768,10981,10631,11106,10795,10813,11059,10340,11113,11414,11831,11745,11458,11098,10532,11438,11198,11125,10617,11135,11535,10650,11355,11694,11387,10693,11213,11271,11315,11058,10452,10068,9978,9729,9915,10005,10120,10126,10092,10802,10234,10217,9855,9982,10010,10280,9788,10740,10618,10043,10342,9827,10366,9869,10326,10326,10031,9588,10105,9829,10404,10762,10177,9561,9875,9913,10411,10113,9619,10376,10180,10232,10068,10356,10410,9656,10262,9894,10545,9654
15375,15103,15091,14971,15241,15932,15614,14813,14771,15365,15317,15217,15785,15884,15071,15293,15842,15827,15276,15524,15106,15704,15543,15463,15248,14954,15330,15289,15128,15096,15123,15399,15868,15187,15365,14868,15096,15365,15201,14945,15634,15724,15086,15742,15704,15704,15197,15098,15433,14803,11411,10601,11189,11594,10939,10945,10910,11755,11447,11629,11698,11502,11657,11274,11346,11387,11244,11417,11398,11355,10846,11070,10716,11198,10832,11600,11151,11127,11181,11458,11834,11748,11493,11186,11249,11305,11270,11166,11404,11147,11562,11437,11390,11638,11461,11480,11276,11296,11304,11118,10612,10246,10771,9930,10708,10798,10366,10338,10364,10982,10356,10393,10648,10219,10180,10363,10581,10917,10808,10310,10425,10074,10563,10084,10558,10454,10242,10381,10301,10602,10593,10921,10358,9804,10105,10698,10367,10331,10392,10557,10366,10411,10246,10456,10614,10441,10463,10687,10516,10447
15381,15112,15164,15034,15247,16118,15626,14868,14777,15533,15394,15260,15785,16058,15148,15479,16028,15852,15439,15674,15167,15872,15605,15619,15291,15017,15459,15353,15129,15164,15177,15552,16041,15193,15533,14935,15162,15533,15271,14997,15770,15887,15155,15882,15864,15701,15260,15104,15510,14809,12135,11325,11916,12325,11680,11686,11635,12484,12178,12351,12411,12232,12398,12005,12077,12114,11974,12158,12139,12096,11570,11811,11457,11939,11563,12330,11892,11857,11912,12199,12565,12479,12234,11927,11979,11952,11997,11907,12134,11878,12293,12167,12131,12351,12202,12210,12007,12027,11999,11859,11337,10987,11501,10661,11438,11528,11095,11069,11105,11707,11080,11134,11378,10960,10921,11087,11311,11658,11549,11051,11149,10815,11304,10825,11283,11178,10983,11111,11042,11332,11334,11662,11099,10545,10846,11428,11014,11058,11122,11284,11093,11138,10987,11180,11339,11171,11204,11417,11163,11177
16198,14979,16005,15855,16061,16435,16068,15691,15587,15862,16188,16072,15213,15379,16149,15809,16387,16268,15748,16040,15979,16265,16449,16002,16110,14904,15896,16176,15940,16005,15978,15921,16361,16010,15862,15784,15999,15862,15154,15823,16203,16244,15991,16323,16231,15161,16097,15925,16336,15623,11905,11085,11536,12029,11225,11335,11310,12156,11828,12056,12159,11108,12059,11622,11733,11742,10850,11928,11775,11751,11213,11446,11057,11578,11233,11206,11515,10733,11540,11870,12269,12192,12004,11583,10902,11697,11627,11551,11019,11582,11993,11043,11901,12099,11852,11102,11651,11697,11742,11523,10880,10620,10369,10154,10306,10396,10536,10562,10528,11238,10693,10701,10246,10418,10554,10715,10179,11170,11061,10459,10777,10272,10811,10341,10762,10769,10468,9979,10542,10200,10858,11192,10614,10009,10318,10296,10671,10540,9990,10795,10605,10667,10620,10791,10846,10039,10699,10285,10796,10061
15980,14743,15741,15765,15808,16765,16202,15613,15338,16231,16118,15844,15342,15615,15726,16463,16656,16430,16179,16449,15787,16697,16190,16221,15887,14673,16124,16086,15724,15745,15737,16345,16748,15744,16231,15523,15747,16231,14911,15756,16345,16432,15727,16448,16562,15289,15902,15662,16251,15370,11757,10946,11509,11978,11197,11416,11262,12120,11815,11998,12101,11043,12020,11593,11720,11715,10783,11799,11760,11732,11065,11422,11047,11543,11220,11130,11487,10671,11520,11951,12206,12123,11872,11501,10879,11649,11600,11548,10959,11545,11925,10967,11775,12037,11833,11124,11736,11684,11767,11595,10768,10407,10237,10069,10174,10264,10472,10477,10449,11113,10474,10565,10114,10525,10375,10503,10047,11116,10972,10380,10565,10218,10757,10209,10650,10557,10405,9847,10479,10068,10786,11147,10551,9935,10229,10164,10541,10449,9858,10704,10505,10560,10407,10579,10734,9907,10615,10162,10675,9913
16177,14955,16007,15837,16028,17034,16403,15701,15545,16258,16252,16056,15560,15833,15943,16319,17008,16625,16233,16479,16040,16736,16400,16428,16099,14901,16335,16170,15919,15969,15939,16446,16775,15965,16258,15748,16005,16258,15181,15834,16605,16721,15993,16672,16734,15524,16079,15877,16325,15590,12203,11396,11888,12382,11597,11717,11667,12505,12195,12366,12492,11471,12422,11989,12100,12085,11215,12192,12169,12123,11511,11800,11447,11925,11600,11565,11878,11092,11920,12243,12625,12539,12268,11906,11353,12030,11979,11938,11369,11929,12329,11402,12165,12438,12206,11455,12028,12064,12093,11887,11224,10863,10727,10508,10664,10754,10902,10916,10896,11569,10962,11021,10604,10796,10797,11000,10537,11539,11414,10848,11062,10631,11170,10665,11106,11054,10827,10337,10901,10558,11208,11561,10973,10378,10671,10654,10973,10870,10348,11125,10926,10981,10863,11076,11190,10397,11058,10643,11107,10403
16310,14972,15922,15791,16069,16748,16493,15653,15576,16148,16112,16015,15587,15703,15884,16133,16664,16834,16179,16502,15906,16628,16362,16401,16053,14850,16174,16157,15941,15907,15900,16213,16669,16003,16148,15697,15965,16148,15097,15838,16566,16624,15912,16619,16636,15609,16103,15914,16260,15636,11825,11005,11525,12036,11234,11357,11335,12167,11851,12046,12155,11138,12068,11645,11756,11731,10880,11838,11802,11777,11133,11446,11089,11571,11256,11236,11524,10763,11563,11892,12284,12193,11914,11552,10885,11661,11616,11584,11040,11588,11983,11073,11811,12101,11852,11129,11687,11720,11942,11536,10910,10527,10404,10182,10341,10431,10568,10590,10567,11249,10602,10685,10281,10470,10461,10640,10214,11246,11078,10491,10702,10295,10834,10329,10792,10694,10491,10014,10565,10235,10872,11268,10637,10021,10335,10331,10631,10534,10025,10789,10590,10645,10527,10716,10876,10074,10729,10320,10765,10080
16075,14837,15831,15697,15904,16814,16359,15544,15441,16136,16029,15913,15470,15723,15806,16323,16693,16597,16429,16473,15846,16576,16272,16370,15956,14754,16158,16026,15786,15819,15805,16221,16653,15847,16136,15596,15840,16136,15010,15697,16502,16628,15817,16557,16630,15491,16000,15762,16169,15470,12224,11413,11941,12451,11664,11880,11737,12570,12282,12428,12537,11530,12487,12060,12187,12147,11270,12266,12227,12199,11532,11889,11514,12010,11687,11617,11954,11158,11987,12415,12673,12590,12339,11968,11314,12072,12032,12021,11446,12012,12392,11454,12242,12479,12300,11608,12200,12151,12216,12059,11249,10880,10730,10542,10673,10757,10928,10950,10922,11586,10948,11038,10607,10996,10848,10976,10540,11649,11448,10853,11038,10692,11238,10682,11131,11030,10878,10340,10952,10561,11259,11680,11030,10408,10702,10660,10970,10887,10351,11142,10943,10998,10880,11052,11215,10400,11088,10656,11104,10406
16149,14827,15818,15837,15905,16760,16334,15680,15418,16271,16166,15921,15408,15649,15793,16289,16656,16636,16181,16666,15846,16773,16266,16359,15967,14735,16148,16173,15814,15810,15811,16347,16788,15841,16271,15590,15842,16271,14980,15885,16469,16556,15804,16525,16677,15412,16066,15763,16314,15472,11592,10772,11344,11798,11018,11159,11103,11952,11625,11833,11926,10878,11852,11419,11530,11550,10620,11622,11586,11561,10900,11230,10873,11355,11030,10976,11308,10503,11337,11694,12046,11955,11698,11336,10676,11473,11435,11368,10780,11350,11745,10813,11595,11872,11636,10887,11479,11494,11742,11338,10684,10317,10150,9962,10093,10177,10359,10370,10357,11023,10376,10475,10027,10279,10251,10413,9960,11097,10871,10281,10475,10086,10632,10119,10566,10467,10281,9760,10355,9981,10662,11119,10433,9811,10125,10080,10449,10359,9771,10614,10415,10470,10317,10489,10650,9820,10519,10067,10583,9826
16151,14946,15942,15820,16013,16502,16162,15762,15533,15823,16214,16141,15189,15335,15928,15804,16427,16236,15739,16028,16136,16260,16393,15990,16179,14872,15990,16136,16009,15947,15927,16078,16327,15956,15823,15718,15940,15823,15116,15902,16164,16201,15928,16269,16224,15149,16059,15870,16295,15579,11567,10768,11216,11691,10887,11018,11009,11818,11499,11701,11828,10803,11720,11293,11404,11413,10555,11491,11479,11413,10875,11090,10749,11215,10904,10897,11168,10424,11235,11536,11940,11854,11567,11207,10699,11558,11307,11234,10701,11244,11644,10734,11464,11768,11496,10790,11335,11380,11437,11180,10548,10156,10053,9817,9990,10080,10229,10214,10180,10890,10320,10305,9930,10083,10098,10366,9863,10838,10706,10152,10428,9915,10454,9957,10422,10412,10119,9663,10193,9904,10492,10860,10265,9670,9963,9988,10501,10192,9694,10455,10259,10311,10156,10442,10506,9731,10350,9969,10635,9729
16155,14840,15845,15880,15922,16841,16290,15729,15435,16319,16243,15955,15408,15666,15830,16376,16736,16582,16098,16609,15893,16876,16294,16373,16000,14765,16211,16211,15840,15854,15846,16445,16836,15858,16319,15627,15861,16319,14998,15936,16428,16505,15831,16541,16711,15355,16068,15776,16376,15489,11691,10871,11443,11891,11117,11243,11202,12051,11724,11932,12028,10957,11951,11518,11629,11649,10699,11721,11685,11660,10999,11329,10972,11454,11129,11055,11407,10582,11436,11778,12145,12054,11797,11435,10803,11579,11534,11461,10859,11449,11844,10892,11694,11968,11735,10951,11563,11593,11838,11422,10777,10410,10223,10055,10160,10250,10452,10463,10450,11116,10468,10568,10100,10356,10344,10506,10033,11131,10961,10374,10568,10178,10717,10212,10659,10560,10374,9833,10448,10054,10755,11153,10520,9904,10218,10150,10549,10452,9844,10707,10508,10563,10410,10582,10743,9893,10612,10139,10683,9899
16315,15096,16107,15988,16198,16531,16217,15806,15704,15967,16294,16183,15332,15475,16094,15911,16483,16391,15853,16151,16090,16367,16606,16098,16221,15006,16001,16282,16061,16107,16084,16034,16463,16127,15967,15882,16101,15967,15256,15938,16306,16349,16093,16417,16327,15284,16199,16058,16442,15738,11871,11051,11511,11989,11176,11286,11279,12116,11797,11994,12117,11077,12010,11591,11702,11717,10819,11789,11744,11711,11179,11388,11026,11513,11202,11175,11466,10702,11509,11821,12238,12152,11865,11494,10871,11692,11602,11520,10979,11542,11942,11012,11762,12057,11794,11055,11620,11666,11711,11465,10867,10482,10347,10132,10284,10374,10514,10540,10506,11251,10652,10631,10224,10396,10416,10690,10157,11148,11024,10437,10752,10241,10780,10275,10740,10753,10437,9957,10511,10187,10827,11170,10583,9967,10281,10283,10666,10524,9968,10779,10580,10635,10482,10766,10833,10017,10668,10263,10800,10023
16210,14908,15916,15787,15988,16890,16388,15629,15516,16216,16133,16001,15524,15773,15907,16226,16755,16684,16234,16511,15940,16712,16364,16641,16044,14824,16236,16118,15878,15921,15898,16296,16733,15939,16216,15691,15924,16216,15069,15836,16522,16629,15902,16636,16731,15494,16114,15850,16273,15671,12574,11745,12282,12765,11991,12114,12206,12908,12598,12769,12860,11831,12825,12401,12503,12526,11573,12595,12559,12534,11873,12203,11869,12337,12003,11929,12281,11494,12310,12649,13019,12928,12671,12318,11617,12399,12420,12358,11733,12323,12718,11766,12568,12800,12609,11822,12434,12467,12688,12293,11781,11325,11147,10991,11075,11174,11350,11378,11379,12047,11383,11483,11024,11268,11259,11421,10948,12034,11876,11289,11497,11093,11632,11148,11663,11484,11289,10748,11372,10983,11670,12056,11435,10840,11133,11065,11422,11332,10759,11596,11402,11443,11325,11497,11747,10822,11548,11054,11535,10814
16224,14998,15992,15869,16081,16451,16217,15806,15601,15873,16196,16217,15257,15381,15983,15826,16401,16303,15762,16071,16098,16290,16448,16006,16267,14923,16029,16182,16072,16006,16011,16057,16372,16024,15873,15773,15990,15873,15158,15950,16206,16243,15978,16323,16262,15208,16117,15938,16339,15643,11550,10738,11195,11674,10861,10979,10984,11801,11482,11684,11811,10800,11703,11276,11387,11401,10550,11474,11449,11396,10858,11073,10723,11198,10887,10898,11151,10425,11205,11506,11923,11837,11550,11190,10617,11527,11286,11217,10702,11227,11627,10735,11447,11751,11479,10778,11305,11363,11430,11150,10544,10160,10063,9821,10000,10090,10212,10218,10184,10894,10324,10309,9940,10074,10102,10370,9873,10846,10710,10135,10432,9919,10458,9961,10418,10416,10123,9673,10197,9914,10496,10868,10269,9653,9967,9998,10500,10201,9704,10464,10268,10320,10160,10446,10502,9741,10354,9979,10634,9739
15311,15000,15087,14924,15267,15529,15189,14883,14681,14944,15285,15220,15242,15388,15057,14898,15500,15386,14842,15124,15092,15340,15514,15060,15213,15057,15127,15263,15048,15129,15119,15036,15432,15097,14944,14963,15093,14944,15179,14911,15412,15339,15076,15554,15302,15201,15220,15014,15401,14829,10926,10116,10610,11041,10348,10354,10334,11170,10860,11047,11307,10908,11076,10687,10759,10808,10650,10845,10807,10764,10361,10479,10125,10607,10245,11006,10560,10533,10594,10880,11272,11196,10911,10595,10702,10792,10691,10584,10810,10585,11000,10843,10808,11247,10870,10886,10689,10709,10751,10527,10023,9651,10164,9330,10101,10191,9753,9738,9760,10406,9858,9789,10041,9615,9585,9865,9974,10338,10204,9706,9927,9470,9959,9480,9969,9956,9638,9774,9697,9995,9989,10342,9754,9200,9501,10091,9841,9739,9785,9965,9774,9819,9651,9958,10025,9834,9859,10080,9990,9840
16079,14824,15845,15722,16017,16763,16367,15776,15423,16079,16067,16079,15402,15616,15816,16129,16671,16474,16031,16311,15959,16555,16281,16243,16084,14883,16464,16056,15907,15889,15864,16335,16594,15846,16079,15723,15851,16079,14999,15818,16508,16473,15829,16684,16559,15364,16004,15766,16196,15579,11895,11083,11605,12081,11298,11426,11410,12230,11905,12085,12387,11166,12150,11699,11810,11811,10916,11912,11886,11833,11203,11510,11160,11635,11310,11264,11588,10791,11628,11966,12321,12245,11978,11627,10995,11960,11696,11663,11068,11625,12025,11101,11875,12327,11916,11154,11738,11786,11840,11597,10957,10575,10416,10231,10353,10443,10613,10628,10608,11294,10656,10733,10293,10508,10517,10702,10226,11271,11134,10559,10764,10343,10882,10385,10831,10748,10547,10026,10621,10267,10920,11293,10693,10077,10391,10351,10920,10598,10057,10861,10665,10717,10575,10778,10915,10094,10778,10332,11054,10092
16198,14918,15926,15936,16006,16379,16039,15788,15513,15955,16269,16014,15150,15298,15905,15900,16345,16272,15688,16154,15931,16367,16369,15936,16047,14838,15864,16333,15940,15919,15911,16018,16493,15940,15955,15708,15968,15955,15079,15917,16178,16176,15912,16285,16203,15097,16058,15854,16417,15568,11023,10194,10678,11144,10325,10447,10428,11282,10946,11208,11297,10226,11159,10749,10851,10893,9968,10947,10893,10869,10322,10537,10175,10662,10351,10333,10624,9851,10658,10982,11393,11307,11027,10652,10057,10862,10769,10669,10128,10697,11097,10170,10911,11237,10952,10216,10781,10815,10947,10626,9998,9636,9487,9272,9424,9514,9671,9680,9646,10356,9786,9785,9364,9548,9556,9824,9297,10311,10164,9577,9886,9381,9920,9429,9880,9878,9577,9097,9651,9318,9958,10333,9723,9107,9435,9414,9827,9682,9108,9937,9738,9793,9636,9900,9964,9157,9808,9403,9961,9163
16212,14985,15924,15812,16073,16353,16207,15752,15593,15801,16134,16135,15236,15300,15911,15741,16303,16293,15675,15998,16028,16210,16388,15923,16173,14856,15938,16163,16097,15934,15924,15975,16335,16016,15801,15711,15934,15801,15093,15891,16151,16166,15914,16255,16161,15182,16038,15930,16277,15635,11417,10596,11043,11530,10714,10832,10843,11660,11340,11586,11673,10655,11556,11143,11245,11258,10405,11336,11302,11258,10716,10926,10576,11051,10745,10762,11013,10280,11063,11359,11779,11693,11416,11052,10472,11382,11134,11070,10557,11083,11483,10599,11300,11613,11341,10633,11163,11221,11279,11003,10395,10019,9910,9671,9847,9937,10063,10068,10029,10745,10174,10168,9787,9919,9947,10220,9720,10671,10555,9980,10282,9764,10303,9820,10269,10266,9968,9520,10042,9761,10341,10693,10114,9498,9826,9845,10347,10041,9551,10304,10108,10160,10019,10296,10353,9588,10199,9826,10481,9586
16048,14825,16115,15700,15922,16260,15909,15553,15434,15683,16024,15958,15051,15201,15833,15634,16230,16101,15569,15864,15827,16096,16290,15823,15962,14791,15780,16017,15793,16158,15864,15756,16176,15851,15683,15901,15852,15683,15010,15675,16064,16077,16098,16207,16065,14999,15983,16031,16172,15484,11789,10969,11214,11663,10882,10971,10958,11790,11471,11673,11833,10779,11684,11273,11376,11396,10517,11463,11435,11385,11097,11062,10711,11192,10898,10861,11174,10383,11200,11495,11912,11826,11539,11189,10569,11384,11292,11194,10660,11216,11616,10698,11436,11773,11468,10736,11294,11340,11391,11139,10581,10205,10077,9864,10014,10094,10251,10272,10238,10939,10569,10377,9954,10119,10139,10607,9906,10867,10759,10174,10669,9964,10503,10007,10463,10661,10180,9696,10252,9908,10531,10899,10324,9714,10002,10016,10386,10284,9718,10502,10293,10385,10205,10683,10547,9759,10381,9998,10542,9783
16090,14880,15874,15944,15959,16303,15974,15596,15470,15954,16068,16018,15137,15271,15862,15689,16255,16159,15620,15927,15865,16151,16322,15866,16025,14833,15822,16061,15839,15921,16135,15817,16242,15893,15954,15662,15874,15954,15042,15723,16091,16110,15858,16244,16113,15077,16017,15808,16216,15521,11459,10656,11247,11565,10767,10862,10863,11701,11373,11578,11729,10713,11586,11183,11278,11453,10455,11365,11335,11287,10769,10964,10620,11097,10796,10807,11050,10352,11100,11397,11814,11728,11441,11082,10507,11281,11338,11104,10600,11118,11526,10641,11338,11669,11370,10676,11196,11242,11293,11041,10421,10050,9963,9711,9892,9990,10086,10111,10125,10779,10216,10202,9848,9959,9992,10260,9776,10717,10590,10041,10346,9827,10343,9869,10359,10311,10008,9596,10098,9786,10381,10739,10162,9576,9869,9885,10253,10259,9584,10514,10315,10370,10050,10328,10435,9676,10231,9871,10387,9644
