32314,30228,31939,32058,32102,32729,32099,31914,31470,32021,32690,32179,30461,30704,32084,32044,32663,32322,31708,32310,32203,32637,32654,32074,32240,30117,31933,32531,32025,31929,31965,32297,32733,32041,32021,31644,32049,32021,30463,32098,32219,32298,31923,32378,32407,30359,32234,31813,32777,31569,22539,21581,22238,22493,21582,21486,21970,22898,22290,22796,22901,21159,22578,22228,22201,22315,20877,22344,22585,22412,21688,21550,21549,21852,21610,21265,22027,20699,22156,22502,23096,22870,22482,22206,21132,22604,22168,21909,20818,21859,22589,21130,22362,22799,22215,21019,22041,22200,22616,21712,21048,20525,19819,19831,19848,19932,20644,20619,20317,21397,20603,20665,19673,20344,20348,20441,19740,21337,20915,20437,20472,19998,20658,20232,20548,20736,20375,19462,20054,19753,20743,21528,20312,19639,20044,19481,20717,20512,19516,20714,20536,20449,20525,20564,20891,19252,20643,19850,20751,19576
32268,30180,31887,31716,32141,32490,32280,31801,31466,31647,32179,32458,30449,30613,32032,31633,32420,32284,31636,31951,32219,32208,32608,31967,32454,30159,32117,32178,32187,31980,32044,32004,32349,32037,31647,31639,31987,31647,30393,31947,32210,32247,31867,32444,32270,30374,32225,31811,32377,31608,22652,21682,22304,22601,21669,21577,22124,22981,22398,22877,23074,21290,22706,22336,22309,22402,21022,22452,22704,22520,21801,21658,21662,21960,21718,21407,22135,20841,22262,22594,23204,22978,22590,22344,21158,22917,22234,22043,20960,21967,22697,21272,22470,22972,22323,21145,22133,22331,22652,21804,21362,20822,20122,20156,20151,20235,20913,20916,20614,21694,20905,20962,19976,20625,20665,20764,20043,21612,21233,20728,20795,20295,20955,20546,20845,21038,20689,19765,20371,20097,21040,21803,20629,19906,20361,19805,21252,20788,19860,21010,20840,20746,20822,20887,21188,19576,20957,20153,21287,19879
30640,30452,30143,29973,30493,31528,31171,29822,29870,30700,30461,30449,31570,31669,30284,30635,31402,31414,30746,30932,30295,31112,30875,30987,30505,30196,30732,30439,30364,30147,30260,30754,31409,30431,30700,29847,30262,30700,30524,29993,31129,31305,30142,31283,31249,31429,30408,30191,30619,29963,22307,21344,22146,22333,21657,21386,21849,22753,22232,22644,22685,22616,22475,22193,22114,22253,22317,22218,22477,22308,21677,21511,21497,21814,21493,22718,21990,22218,22090,22363,22909,22683,22355,22183,22359,22429,22076,21821,22270,21700,22460,22589,22235,22583,22179,22456,21973,22083,22339,21612,21217,20710,21362,20105,21388,21470,20929,20893,20735,21618,20754,20842,21214,20641,20533,20537,21288,21532,21153,20779,20568,20321,20902,20519,20866,20916,20656,21026,20310,21310,20956,21675,20528,19897,20342,21016,20778,20796,21065,20931,20744,20652,20710,20708,21130,20804,20890,21389,20859,21136
30715,30539,30376,30180,30570,31987,31278,30012,29949,31130,30704,30613,31669,32116,30527,31094,31861,31555,31162,31323,30502,31538,31080,31392,30672,30405,31075,30651,30429,30365,30448,31152,31846,30510,31130,30063,30477,31130,30752,30179,31488,31721,30363,31647,31658,31515,30615,30267,30862,30040,23297,22334,23138,23330,22671,22400,22838,23752,23228,23630,23653,23619,23489,23189,23110,23245,23320,23232,23491,23322,22667,22525,22511,22828,22489,23721,23004,23221,23086,23377,23906,23680,23369,23197,23362,23321,23068,22835,23273,22697,23457,23592,23249,23551,23193,23459,22969,23079,23292,22626,22206,21724,22365,21101,22391,22473,21928,21889,21749,22607,21744,21856,22217,21655,21547,21527,22291,22546,22167,21793,21558,21335,21916,21533,21855,21906,21670,22029,21324,22313,21970,22689,21542,20911,21356,22019,21670,21788,22068,21923,21736,21644,21724,21698,22119,21807,21904,22392,21751,22139
32146,30054,31840,31609,31999,32395,31929,31459,31370,31552,32084,32032,30284,30527,32298,31535,32330,32152,31554,31833,31907,32095,32543,31909,32093,29961,31712,32081,31851,31838,31840,31672,32258,31941,31552,31559,31929,31552,30302,31622,32091,32185,31824,32280,32157,30201,32065,31711,32297,31466,23192,22202,22822,23155,22240,22128,22609,23541,22929,23473,23568,21751,23269,22867,22840,22920,21463,23237,23192,23076,22341,22252,22167,22576,22249,21868,22706,21302,22763,23173,23735,23538,23374,22978,21570,23152,22752,22548,21446,22521,23283,21733,23245,23466,22914,21651,22664,22839,23163,22400,21736,21487,20443,20519,20472,20556,21262,21307,21005,22085,21344,21457,20297,21016,21289,21143,20364,21993,21633,21078,21174,20706,21366,21008,21236,21438,21083,20086,20762,20377,21476,22184,21020,20330,20762,20105,21360,21166,20140,21368,21215,21142,21487,21266,21579,19876,21356,20474,21369,20239
31760,29650,31381,31510,31550,33137,32284,31374,30933,32391,32044,31633,30635,31094,31535,32926,32975,32563,32502,32738,31591,33073,32101,32447,31713,29571,32253,31986,31465,31379,31426,32620,33128,31469,32391,31092,31496,32391,29884,31569,32494,32675,31359,32640,32896,30551,31743,31239,32222,31020,23434,22463,23227,23545,22639,22775,22984,23932,23396,23803,23914,22137,23643,23281,23307,23325,21830,23425,23619,23493,22583,22676,22609,22955,22716,22216,23105,21683,23196,23805,24084,23876,23544,23253,21995,23537,23157,23020,21842,22945,23615,22081,23437,23802,23357,22207,23338,23306,23651,23022,21797,21297,20492,20634,20521,20605,21406,21422,21119,22127,21255,21447,20346,21493,21186,21071,20413,22140,21723,21191,21102,20868,21528,21014,21297,21366,21223,20135,20902,20426,21591,22353,21160,20440,20852,20154,21387,21257,20189,21459,21281,21194,21297,21194,21640,19925,21455,20545,21421,20249
32526,30452,32290,32014,32352,34015,33012,31911,31709,32781,32663,32420,31402,31861,32330,32975,34016,33289,32926,33135,32467,33472,32883,33183,32500,30401,33006,32515,32222,32199,32194,33159,33512,32276,32781,31911,32394,32781,30809,32083,33355,33580,32269,33412,33578,31351,32466,32038,32726,31822,24169,23211,23868,24187,23299,23201,23654,24559,23990,24420,24548,22823,24295,23928,23901,23945,22541,24051,24302,24129,23318,23267,23266,23569,23310,22929,23744,22363,23856,24217,24780,24554,24189,23923,22781,24180,23798,23636,22482,23543,24273,22794,24069,24456,23932,22681,23739,23900,24202,23427,22732,22232,21483,21531,21512,21596,22305,22319,22034,23062,22233,22382,21337,22059,22055,22071,21404,23024,22632,22154,22102,21715,22375,21949,22232,22366,22092,21126,21771,21417,22460,23215,22029,21356,21761,21145,22293,22142,21180,22344,22166,22079,22232,22194,22575,20916,22360,21514,22327,21240
32760,30439,32048,31866,32393,33401,33158,31756,31724,32519,32322,32284,31414,31555,32152,32563,33289,33668,32776,33138,32142,33210,32753,33085,32356,30236,32648,32429,32234,32008,32059,32638,33261,32310,32519,31748,32249,32519,30567,32033,33228,33331,32038,33264,33350,31474,32465,32066,32533,31872,23572,22582,23291,23646,22722,22632,23133,24027,23452,23917,24029,22288,23739,23390,23363,23389,22000,23495,23714,23592,22721,22711,22700,23013,22772,22405,23188,21839,23286,23669,24252,24013,23633,23367,22045,23598,23221,23080,21958,23013,23732,22270,23513,23937,23376,22165,23209,23362,23952,22879,22257,21722,20977,21039,21006,21090,21792,21827,21542,22577,21682,21872,20831,21575,21545,21520,20898,22582,22122,21597,21551,21205,21865,21439,21757,21815,21582,20620,21261,20911,21950,22773,21519,20799,21251,20639,21778,21632,20674,21834,21656,21569,21722,21643,22100,20410,21868,21008,21812,20734
31828,29707,31423,31223,31601,33107,32460,31081,30998,32056,31708,31636,30746,31162,31554,32502,32926,32776,32858,32654,31585,32674,32125,32604,31718,29596,32189,31714,31461,31388,31425,32226,32787,31534,32056,31097,31549,32056,29947,31302,32671,32917,31401,32711,32914,30808,31813,31301,31897,31079,23867,22896,23610,23988,23072,23205,23429,24340,23829,24183,24304,22602,24076,23714,23740,23708,22295,23858,24052,23926,23016,23109,23042,23388,23149,22681,23538,22148,23629,24235,24517,24309,23977,23686,22396,23912,23540,23463,22307,23378,24048,22546,23870,24202,23790,22669,23768,23739,24074,23452,22398,21886,21113,21223,21156,21226,21970,22011,21708,22716,21849,22036,20967,22084,21775,21660,21034,22839,22323,21780,21691,21462,22143,21603,21898,21955,21812,20756,21491,21047,22180,23047,21763,21029,21441,20786,21918,21796,20810,21998,21820,21733,21886,21783,22241,20546,22044,21171,21952,20870
32262,29983,31702,31822,31907,33284,32710,31675,31252,32634,32310,31951,30932,31323,31833,32738,33135,33138,32654,33332,31874,33382,32417,32870,32038,29859,32459,32327,31812,31674,31738,32778,33371,31826,32634,31390,31855,32634,30189,31993,32905,33082,31680,32951,33283,30959,32230,31606,32517,31386,23164,22174,22957,23221,22338,22274,22724,23644,23050,23533,23613,21839,23355,22988,22961,23055,21551,23111,23330,23208,22313,22327,22316,22629,22370,21956,22804,21390,22884,23311,23827,23588,23249,22983,21662,23247,22887,22696,21509,22588,23307,21821,23129,23521,22992,21742,22833,22960,23584,22521,22004,21494,20684,20793,20727,20797,21565,21581,21314,22324,21435,21644,20538,21378,21317,21268,20605,22458,21905,21369,21299,20982,21663,21211,21504,21563,21354,20327,21033,20618,21722,22644,21305,20571,21023,20357,21583,21454,20381,21656,21478,21391,21494,21391,21847,20117,21640,20720,21617,20441
32106,30051,31762,31605,31957,32585,32152,31670,31314,31535,32203,32219,30295,30502,31907,31591,32467,32142,31585,31874,32272,32153,32483,31930,32277,29964,31949,32067,32037,31774,31792,32047,32250,31885,31535,31478,31860,31535,30286,31845,32068,32150,31746,32229,32198,30239,32044,31655,32282,31432,22736,21798,22401,22690,21779,21709,22225,23070,22487,22966,23112,21356,22795,22425,22398,22478,21094,22541,22825,22609,21885,21747,21772,22049,21807,21462,22224,20896,22383,22705,23293,23067,22679,22433,21340,23029,22331,22132,21015,22056,22786,21327,22559,23010,22412,21222,22244,22420,22754,21915,21369,20817,20111,20151,20140,20224,20953,20911,20609,21689,20895,20957,19965,20642,20660,20754,20032,21622,21228,20770,20785,20290,20950,20541,20852,21028,20684,19754,20366,20086,21035,21813,20624,19948,20356,19794,21249,20770,19849,20992,20822,20728,20817,20877,21195,19565,20952,20142,21284,19868
32464,30194,31941,32081,32131,33625,32804,31948,31476,32892,32637,32208,31112,31538,32095,33073,33472,33210,32674,33382,32153,33752,32661,33085,32290,30105,32766,32578,32050,31950,31997,33140,33629,32050,32892,31652,32077,32892,30407,32271,33003,33163,31919,33170,33535,31027,32428,31820,32815,31610,23473,22483,23266,23520,22647,22557,23033,23953,23359,23842,23925,22116,23664,23297,23270,23364,21828,23420,23639,23517,22622,22636,22625,22938,22679,22233,23113,21667,23193,23594,24136,23897,23558,23292,22005,23565,23196,22995,21786,22897,23616,22098,23438,23823,23301,21993,23116,23269,23890,22804,22157,21647,20805,20946,20834,20918,21718,21734,21467,22477,21583,21797,20659,21500,21470,21421,20726,22506,22047,21522,21452,21130,21790,21364,21657,21716,21507,20448,21186,20739,21875,22697,21444,20724,21176,20467,21745,21607,20502,21809,21631,21544,21647,21544,22000,20238,21793,20836,21779,20562
32735,30643,32399,32233,32629,32948,32576,32046,31959,32123,32654,32608,30875,31080,32543,32101,32883,32753,32125,32417,32483,32661,33212,32462,32669,30520,32282,32651,32449,32397,32406,32257,32824,32530,32123,32109,32488,32123,30861,32209,32660,32756,32383,32831,32710,30802,32624,32336,32867,32052,23380,22390,23022,23323,22391,22279,22800,23703,23120,23590,23728,21942,23408,23058,23031,23120,21654,23174,23383,23242,22529,22380,22358,22682,22440,22059,22857,21493,22954,23316,23926,23700,23312,23036,21761,23377,22952,22739,21612,22689,23419,21924,23192,23626,23045,21797,22855,23030,23354,22526,22041,21500,20730,20806,20759,20843,21549,21594,21292,22439,21589,21640,20584,21303,21323,21427,20651,22280,21890,21365,21458,20973,21633,21207,21523,21740,21350,20373,21029,20682,21737,22471,21287,20567,21019,20411,21656,21462,20427,21664,21486,21399,21500,21550,21884,20163,21618,20761,21690,20487
32256,29997,31746,31558,31927,33394,32656,31411,31300,32353,32074,31967,30987,31392,31909,32447,33183,33085,32604,32870,31930,33085,32462,33282,32050,29884,32479,32054,31801,31744,31764,32514,33084,31874,32353,31442,31868,32353,30212,31738,32844,33054,31724,33004,33256,30948,32202,31631,32263,31637,24183,23171,23904,24208,23335,23245,23987,24616,24047,24477,24560,22804,24352,24007,23958,24080,22516,24108,24327,24205,23310,23324,23359,23648,23367,22921,23801,22433,23881,24282,24824,24585,24246,23999,22617,24192,23934,23729,22474,23585,24304,22786,24126,24458,23989,22681,23804,23957,24554,23492,23393,22677,21863,22020,21864,21976,22723,22764,22530,23554,22613,22827,21717,22530,22500,22451,21756,23525,23077,22552,22527,22160,22820,22438,22888,22770,22537,21478,22244,21797,22905,23716,22474,21798,22206,21497,22739,22587,21532,22817,22644,22524,22677,22574,23232,21301,22867,21866,22729,21592
32329,30229,31940,31773,32170,32570,32349,31830,31527,31715,32240,32454,30505,30672,32093,31713,32500,32356,31718,32038,32277,32290,32669,32050,32534,30136,32113,32229,32245,31968,32036,32082,32422,32098,31715,31664,32038,31715,30442,32014,32238,32320,31924,32418,32358,30430,32239,31868,32438,31637,22777,21807,22429,22731,21799,21707,22254,23111,22528,23007,23153,21406,22836,22466,22439,22527,21138,22582,22834,22650,21926,21788,21792,22090,21848,21523,22265,20957,22392,22724,23334,23108,22720,22474,21274,23044,22359,22173,21076,22097,22827,21388,22600,23051,22453,21261,22263,22461,22810,21934,21492,20952,20238,20286,20267,20351,21043,21046,20744,21824,21030,21092,20092,20755,20795,20889,20159,21761,21363,20858,20920,20425,21085,20676,20975,21163,20819,19881,20501,20213,21170,21952,20759,20036,20491,19921,21379,20913,19976,21135,20965,20871,20952,21012,21318,19692,21087,20269,21414,19995
30212,29945,29849,29596,30246,30433,30011,29685,29397,29570,30117,30159,30196,30405,29961,29571,30401,30236,29596,29859,29964,30105,30520,29884,30136,30114,30010,30101,29904,29920,29952,29748,30259,29958,29570,29756,29960,29570,30196,29644,30348,30229,29836,30580,30159,30130,30148,29733,30277,29713,21257,20294,20966,21197,20463,20192,20674,21593,21037,21462,21844,21419,21320,20998,20919,21073,21120,21073,21283,21114,20627,20317,20303,20620,20298,21521,20796,21021,20895,21216,21757,21570,21171,20989,21224,21339,20896,20643,21073,20548,21308,21392,21051,21741,20985,21259,20778,20888,21197,20418,19904,19388,20027,18772,20053,20135,19580,19560,19403,20324,19566,19510,19879,19309,19211,19349,19953,20237,19821,19447,19380,18989,19570,19187,19553,19728,19324,19691,18978,19975,19624,20380,19196,18565,19010,19681,19550,19478,19730,19613,19426,19334,19388,19520,19817,19469,19558,20054,19631,19801
31969,29818,31588,31423,31975,33138,32595,31714,31098,32078,31933,32117,30732,31075,31712,32253,33006,32648,32189,32459,31949,32766,32282,32479,32113,30010,32928,31920,31845,31669,31686,32591,32808,31672,32078,31499,31699,32078,30055,31695,32797,32736,31560,33094,32894,30679,31961,31455,32100,31445,23422,22452,23151,23447,22558,22480,23002,23890,23270,23718,24172,22072,23634,23208,23181,23249,21804,23370,23593,23409,22571,22547,22551,22849,22590,22189,23024,21623,23134,23544,24034,23847,23469,23233,21957,23799,23081,22948,21742,22797,23527,22054,23349,24069,23212,21941,23019,23203,23538,22707,22102,21563,20766,20890,20795,20879,21633,21650,21365,22416,21537,21713,20620,21390,21406,21396,20687,22384,21984,21479,21427,21046,21706,21297,21585,21670,21440,20409,21122,20741,21791,22575,21380,20657,21112,20449,21996,21497,20504,21719,21549,21455,21563,21519,21928,20220,21708,20797,22031,20523
32407,30198,31952,32041,32160,32554,32138,31926,31493,32006,32531,32178,30439,30651,32081,31986,32515,32429,31714,32327,32067,32578,32651,32054,32229,30101,31920,32666,32103,31936,31972,32131,32792,32074,32006,31676,32140,32006,30423,32085,32327,32335,31936,32488,32368,30357,32248,31836,32740,31627,22321,21311,21979,22267,21323,21227,21732,22660,22052,22634,22710,20874,22340,22010,21963,22097,20586,22125,22315,22195,21450,21312,21290,21614,21372,21011,21809,20425,21886,22264,22870,22644,22274,21987,20742,22337,21909,21671,20544,21633,22363,20876,22124,22608,21996,20745,21803,21962,22400,21474,20840,20348,19547,19623,19576,19660,20391,20411,20109,21189,20395,20488,19401,20136,20140,20233,19468,21129,20707,20182,20264,19790,20450,20055,20340,20528,20167,19190,19846,19481,20535,21320,20104,19384,19870,19209,20501,20304,19244,20506,20328,20241,20348,20356,20683,18980,20435,19578,20535,19304
32205,30101,31707,31566,32054,32292,32230,31630,31410,31494,32025,32187,30364,30429,31851,31465,32222,32234,31461,31812,32037,32050,32449,31801,32245,29904,31845,32103,32194,31727,31763,31837,32272,31981,31494,31444,31829,31494,30212,31802,32039,32082,31698,32196,32072,30282,31980,31752,32223,31521,22546,21556,22160,22477,21538,21446,22003,22859,22278,22838,22908,21149,22575,22236,22189,22278,20881,22340,22573,22410,21675,21527,21531,21829,21598,21286,22024,20700,22142,22463,23080,22854,22489,22232,21017,22785,22090,21912,20819,21843,22573,21151,22339,22806,22211,21004,22013,22211,22545,21673,21177,20658,19917,19972,19946,20030,20727,20732,20419,21509,20715,20798,19771,20430,20470,20574,19838,21407,21038,20533,20605,20100,20760,20382,20660,20848,20494,19560,20176,19892,20845,21598,20434,19711,20200,19600,21056,20580,19655,20802,20632,20538,20658,20697,21003,19371,20762,19948,21091,19674
32019,29920,32233,31470,31895,32239,31796,31359,31233,31385,31929,31980,30147,30365,31838,31379,32199,32008,31388,31674,31774,31950,32397,31744,31968,29920,31669,31936,31727,32316,31785,31533,32082,31795,31385,31966,31803,31385,30183,31498,31993,32034,32209,32235,32018,30064,32012,32094,32142,31362,23227,22240,22431,22678,21803,21657,22168,23058,22475,22956,23147,21355,22763,22432,22386,22486,21059,22529,22774,22597,22424,21735,21736,22050,21840,21439,22274,20862,22345,22671,23281,23055,22667,22425,21166,22764,22343,22094,20981,22044,22774,21304,22547,23045,22400,21166,22210,22385,22720,21881,21351,20823,20074,20154,20096,20160,20899,20942,20640,21700,21330,21020,19920,20635,20646,21183,20033,21593,21259,20717,21204,20305,20965,20555,20852,21467,20720,19735,20391,20006,21021,21813,20649,19939,20343,19775,20968,20869,19811,20986,20789,20798,20823,21297,21195,19546,20921,20117,21068,19892
32048,29983,31695,31911,31914,32259,31858,31392,31253,31871,31965,32044,30260,30448,31840,31426,32194,32059,31425,31738,31792,31997,32406,31764,32036,29952,31686,31972,31763,31785,32270,31589,32158,31824,31871,31433,31795,31871,30201,31541,31994,32046,31675,32244,32046,30157,32023,31596,32178,31381,22719,21759,22691,22623,21727,21579,22126,23020,22420,22909,23081,21348,22708,22403,22331,22769,21060,22474,22719,22542,21860,21680,21704,22008,21779,21462,22176,20930,22290,22616,23226,23000,22612,22355,21167,22695,22604,22063,20982,21989,22743,21313,22492,22979,22345,21167,22155,22330,22665,21826,21138,20626,19939,19963,19944,20052,20681,20728,20522,21487,20709,20774,19818,20418,20472,20568,19870,21405,21018,20564,20649,20131,20748,20384,20758,20850,20484,19620,20210,19849,20833,21596,20444,19777,20194,19590,20820,20944,19631,21156,20983,20887,20626,20672,21077,19457,20733,19946,20859,19702
