object_id,concept_id,weight
94,2,0.20178266682373375
95,2,0.20178266682373375
96,2,0.20178266682373375
97,2,0.20178266682373375
99,2,0.20178266682373375
100,2,0.20178266682373375
101,2,0.20178266682373375
102,2,0.20178266682373375
103,2,0.20178266682373375
104,2,0.20178266682373375
105,2,0.20178266682373375
106,2,0.20178266682373375
107,2,0.20178266682373375
108,2,0.20178266682373375
109,2,0.20178266682373375
110,2,0.20178266682373375
111,2,0.20178266682373375
112,2,0.20178266682373375
113,2,0.20178266682373375
114,2,0.20178266682373375
115,2,0.20178266682373375
116,2,0.20178266682373375
117,2,0.20178266682373375
118,2,0.20178266682373375
119,2,0.20178266682373375
120,2,0.20178266682373375
121,2,0.20178266682373375
122,2,0.20178266682373375
123,2,0.20178266682373375
124,2,0.20178266682373375
125,2,0.20178266682373375
126,2,0.20178266682373375
127,2,0.20178266682373375
128,2,0.20178266682373375
129,2,0.20178266682373375
130,2,0.20178266682373375
131,2,0.20178266682373375
132,2,0.20178266682373375
133,2,0.20178266682373375
134,2,0.20178266682373375
135,2,0.20178266682373375
136,2,0.20178266682373375
137,2,0.20178266682373375
138,2,0.20178266682373375
139,2,0.20178266682373375
140,2,0.20178266682373375
141,2,0.20178266682373375
142,2,0.20178266682373375
143,2,0.20178266682373375
144,2,0.20178266682373375
145,2,0.20178266682373375
146,2,0.20178266682373375
147,2,0.20178266682373375
148,2,0.20178266682373375
149,2,0.20178266682373375
1,3,0.20295281385904423
2,3,0.20295281385904423
3,3,0.20295281385904423
4,3,0.20295281385904423
5,3,0.20295281385904423
6,3,0.20295281385904423
7,3,0.20295281385904423
8,3,0.20295281385904423
9,3,0.20295281385904423
10,3,0.20295281385904423
11,3,0.20295281385904423
12,3,0.20295281385904423
13,3,0.20295281385904423
14,3,0.20295281385904423
15,3,0.20295281385904423
16,3,0.20295281385904423
18,3,0.20295281385904423
20,3,0.20295281385904423
22,3,0.20295281385904423
24,3,0.20295281385904423
25,3,0.20295281385904423
26,3,0.20295281385904423
28,3,0.20295281385904423
29,3,0.20295281385904423
30,3,0.20295281385904423
31,3,0.20295281385904423
32,3,0.20295281385904423
33,3,0.20295281385904423
34,3,0.20295281385904423
35,3,0.20295281385904423
37,3,0.20295281385904423
38,3,0.20295281385904423
41,3,0.20295281385904423
42,3,0.20295281385904423
45,3,0.20295281385904423
47,3,0.20295281385904423
48,3,0.20295281385904423
49,3,0.20295281385904423
50,3,0.20295281385904423
51,3,0.20295281385904423
52,3,0.20295281385904423
53,3,0.20295281385904423
54,3,0.20295281385904423
55,3,0.20295281385904423
56,3,0.20295281385904423
57,3,0.20295281385904423
58,3,0.20295281385904423
59,3,0.20295281385904423
60,3,0.20295281385904423
61,3,0.20295281385904423
62,3,0.20295281385904423
63,3,0.20295281385904423
64,3,0.20295281385904423
65,3,0.20295281385904423
66,3,0.20295281385904423
67,3,0.20295281385904423
68,3,0.20295281385904423
69,3,0.20295281385904423
70,3,0.20295281385904423
71,3,0.20295281385904423
72,3,0.20295281385904423
73,3,0.20295281385904423
74,3,0.20295281385904423
75,3,0.20295281385904423
76,3,0.20295281385904423
77,3,0.20295281385904423
78,3,0.20295281385904423
79,3,0.20295281385904423
80,3,0.20295281385904423
81,3,0.20295281385904423
82,3,0.20295281385904423
83,3,0.20295281385904423
84,3,0.20295281385904423
85,3,0.20295281385904423
86,3,0.20295281385904423
87,3,0.20295281385904423
88,3,0.20295281385904423
89,3,0.20295281385904423
90,3,0.20295281385904423
91,3,0.20295281385904423
92,3,0.20295281385904423
93,3,0.20295281385904423
94,3,0.20295281385904423
95,3,0.20295281385904423
96,3,0.20295281385904423
97,3,0.20295281385904423
99,3,0.20295281385904423
100,3,0.20295281385904423
101,3,0.20295281385904423
102,3,0.20295281385904423
103,3,0.20295281385904423
104,3,0.20295281385904423
105,3,0.20295281385904423
106,3,0.20295281385904423
107,3,0.20295281385904423
108,3,0.20295281385904423
109,3,0.20295281385904423
110,3,0.20295281385904423
111,3,0.20295281385904423
112,3,0.20295281385904423
113,3,0.20295281385904423
114,3,0.20295281385904423
115,3,0.20295281385904423
116,3,0.20295281385904423
117,3,0.20295281385904423
118,3,0.20295281385904423
119,3,0.20295281385904423
120,3,0.20295281385904423
121,3,0.20295281385904423
122,3,0.20295281385904423
123,3,0.20295281385904423
124,3,0.20295281385904423
125,3,0.20295281385904423
126,3,0.20295281385904423
127,3,0.20295281385904423
128,3,0.20295281385904423
129,3,0.20295281385904423
130,3,0.20295281385904423
131,3,0.20295281385904423
132,3,0.20295281385904423
133,3,0.20295281385904423
134,3,0.20295281385904423
135,3,0.20295281385904423
136,3,0.20295281385904423
137,3,0.20295281385904423
138,3,0.20295281385904423
139,3,0.20295281385904423
140,3,0.20295281385904423
141,3,0.20295281385904423
142,3,0.20295281385904423
143,3,0.20295281385904423
144,3,0.20295281385904423
145,3,0.20295281385904423
146,3,0.20295281385904423
147,3,0.20295281385904423
148,3,0.20295281385904423
149,3,0.20295281385904423
2,4,0.204800443649844
3,4,0.204800443649844
5,4,0.204800443649844
7,4,0.204800443649844
9,4,0.204800443649844
10,4,0.204800443649844
11,4,0.204800443649844
13,4,0.204800443649844
14,4,0.204800443649844
15,4,0.204800443649844
16,4,0.204800443649844
18,4,0.204800443649844
20,4,0.204800443649844
22,4,0.204800443649844
24,4,0.204800443649844
25,4,0.204800443649844
26,4,0.204800443649844
27,4,0.204800443649844
29,4,0.204800443649844
30,4,0.204800443649844
31,4,0.204800443649844
32,4,0.204800443649844
34,4,0.204800443649844
35,4,0.204800443649844
36,4,0.204800443649844
37,4,0.204800443649844
38,4,0.204800443649844
40,4,0.204800443649844
41,4,0.204800443649844
42,4,0.204800443649844
43,4,0.204800443649844
48,4,0.204800443649844
50,4,0.204800443649844
51,4,0.204800443649844
52,4,0.204800443649844
53,4,0.204800443649844
54,4,0.204800443649844
55,4,0.204800443649844
56,4,0.204800443649844
57,4,0.204800443649844
58,4,0.204800443649844
59,4,0.204800443649844
60,4,0.204800443649844
61,4,0.204800443649844
62,4,0.204800443649844
63,4,0.204800443649844
64,4,0.204800443649844
65,4,0.204800443649844
66,4,0.204800443649844
67,4,0.204800443649844
68,4,0.204800443649844
69,4,0.204800443649844
70,4,0.204800443649844
71,4,0.204800443649844
72,4,0.204800443649844
73,4,0.204800443649844
74,4,0.204800443649844
75,4,0.204800443649844
76,4,0.204800443649844
77,4,0.204800443649844
78,4,0.204800443649844
79,4,0.204800443649844
80,4,0.204800443649844
81,4,0.204800443649844
82,4,0.204800443649844
83,4,0.204800443649844
84,4,0.204800443649844
85,4,0.204800443649844
86,4,0.204800443649844
87,4,0.204800443649844
88,4,0.204800443649844
89,4,0.204800443649844
90,4,0.204800443649844
91,4,0.204800443649844
92,4,0.204800443649844
93,4,0.204800443649844
94,4,0.204800443649844
95,4,0.204800443649844
96,4,0.204800443649844
97,4,0.204800443649844
99,4,0.204800443649844
100,4,0.204800443649844
101,4,0.204800443649844
102,4,0.204800443649844
103,4,0.204800443649844
104,4,0.204800443649844
105,4,0.204800443649844
106,4,0.204800443649844
107,4,0.204800443649844
108,4,0.204800443649844
109,4,0.204800443649844
110,4,0.204800443649844
111,4,0.204800443649844
112,4,0.204800443649844
113,4,0.204800443649844
114,4,0.204800443649844
115,4,0.204800443649844
116,4,0.204800443649844
117,4,0.204800443649844
118,4,0.204800443649844
119,4,0.204800443649844
120,4,0.204800443649844
121,4,0.204800443649844
122,4,0.204800443649844
123,4,0.204800443649844
124,4,0.204800443649844
125,4,0.204800443649844
126,4,0.204800443649844
127,4,0.204800443649844
128,4,0.204800443649844
129,4,0.204800443649844
130,4,0.204800443649844
131,4,0.204800443649844
132,4,0.204800443649844
133,4,0.204800443649844
134,4,0.204800443649844
135,4,0.204800443649844
136,4,0.204800443649844
137,4,0.204800443649844
138,4,0.204800443649844
139,4,0.204800443649844
140,4,0.204800443649844
141,4,0.204800443649844
142,4,0.204800443649844
143,4,0.204800443649844
144,4,0.204800443649844
145,4,0.204800443649844
146,4,0.204800443649844
147,4,0.204800443649844
148,4,0.204800443649844
149,4,0.204800443649844
5,5,0.20998813014637793
6,5,0.20998813014637793
9,5,0.20998813014637793
12,5,0.20998813014637793
13,5,0.20998813014637793
15,5,0.20998813014637793
16,5,0.20998813014637793
18,5,0.20998813014637793
26,5,0.20998813014637793
31,5,0.20998813014637793
32,5,0.20998813014637793
34,5,0.20998813014637793
37,5,0.20998813014637793
40,5,0.20998813014637793
41,5,0.20998813014637793
43,5,0.20998813014637793
45,5,0.20998813014637793
50,5,0.20998813014637793
51,5,0.20998813014637793
52,5,0.20998813014637793
53,5,0.20998813014637793
54,5,0.20998813014637793
55,5,0.20998813014637793
56,5,0.20998813014637793
57,5,0.20998813014637793
58,5,0.20998813014637793
59,5,0.20998813014637793
60,5,0.20998813014637793
61,5,0.20998813014637793
62,5,0.20998813014637793
63,5,0.20998813014637793
64,5,0.20998813014637793
65,5,0.20998813014637793
66,5,0.20998813014637793
67,5,0.20998813014637793
68,5,0.20998813014637793
69,5,0.20998813014637793
70,5,0.20998813014637793
71,5,0.20998813014637793
72,5,0.20998813014637793
73,5,0.20998813014637793
74,5,0.20998813014637793
75,5,0.20998813014637793
76,5,0.20998813014637793
77,5,0.20998813014637793
78,5,0.20998813014637793
79,5,0.20998813014637793
80,5,0.20998813014637793
81,5,0.20998813014637793
82,5,0.20998813014637793
83,5,0.20998813014637793
84,5,0.20998813014637793
85,5,0.20998813014637793
86,5,0.20998813014637793
87,5,0.20998813014637793
88,5,0.20998813014637793
89,5,0.20998813014637793
90,5,0.20998813014637793
91,5,0.20998813014637793
92,5,0.20998813014637793
93,5,0.20998813014637793
94,5,0.20998813014637793
95,5,0.20998813014637793
96,5,0.20998813014637793
97,5,0.20998813014637793
99,5,0.20998813014637793
100,5,0.20998813014637793
101,5,0.20998813014637793
102,5,0.20998813014637793
103,5,0.20998813014637793
104,5,0.20998813014637793
105,5,0.20998813014637793
106,5,0.20998813014637793
107,5,0.20998813014637793
108,5,0.20998813014637793
109,5,0.20998813014637793
110,5,0.20998813014637793
111,5,0.20998813014637793
112,5,0.20998813014637793
113,5,0.20998813014637793
114,5,0.20998813014637793
115,5,0.20998813014637793
116,5,0.20998813014637793
117,5,0.20998813014637793
118,5,0.20998813014637793
119,5,0.20998813014637793
120,5,0.20998813014637793
121,5,0.20998813014637793
122,5,0.20998813014637793
123,5,0.20998813014637793
124,5,0.20998813014637793
125,5,0.20998813014637793
126,5,0.20998813014637793
127,5,0.20998813014637793
128,5,0.20998813014637793
129,5,0.20998813014637793
130,5,0.20998813014637793
131,5,0.20998813014637793
132,5,0.20998813014637793
133,5,0.20998813014637793
134,5,0.20998813014637793
135,5,0.20998813014637793
136,5,0.20998813014637793
137,5,0.20998813014637793
138,5,0.20998813014637793
139,5,0.20998813014637793
140,5,0.20998813014637793
141,5,0.20998813014637793
142,5,0.20998813014637793
143,5,0.20998813014637793
144,5,0.20998813014637793
145,5,0.20998813014637793
146,5,0.20998813014637793
147,5,0.20998813014637793
148,5,0.20998813014637793
149,5,0.20998813014637793
50,6,0.21714724095162588
51,6,0.21714724095162588
52,6,0.21714724095162588
53,6,0.21714724095162588
54,6,0.21714724095162588
55,6,0.21714724095162588
56,6,0.21714724095162588
57,6,0.21714724095162588
58,6,0.21714724095162588
59,6,0.21714724095162588
60,6,0.21714724095162588
61,6,0.21714724095162588
62,6,0.21714724095162588
63,6,0.21714724095162588
64,6,0.21714724095162588
65,6,0.21714724095162588
66,6,0.21714724095162588
67,6,0.21714724095162588
68,6,0.21714724095162588
69,6,0.21714724095162588
70,6,0.21714724095162588
71,6,0.21714724095162588
72,6,0.21714724095162588
73,6,0.21714724095162588
74,6,0.21714724095162588
75,6,0.21714724095162588
76,6,0.21714724095162588
77,6,0.21714724095162588
78,6,0.21714724095162588
79,6,0.21714724095162588
80,6,0.21714724095162588
81,6,0.21714724095162588
82,6,0.21714724095162588
83,6,0.21714724095162588
84,6,0.21714724095162588
85,6,0.21714724095162588
86,6,0.21714724095162588
87,6,0.21714724095162588
88,6,0.21714724095162588
89,6,0.21714724095162588
90,6,0.21714724095162588
91,6,0.21714724095162588
92,6,0.21714724095162588
93,6,0.21714724095162588
94,6,0.21714724095162588
95,6,0.21714724095162588
96,6,0.21714724095162588
97,6,0.21714724095162588
99,6,0.21714724095162588
100,6,0.21714724095162588
101,6,0.21714724095162588
102,6,0.21714724095162588
103,6,0.21714724095162588
104,6,0.21714724095162588
105,6,0.21714724095162588
106,6,0.21714724095162588
107,6,0.21714724095162588
108,6,0.21714724095162588
109,6,0.21714724095162588
110,6,0.21714724095162588
111,6,0.21714724095162588
112,6,0.21714724095162588
113,6,0.21714724095162588
114,6,0.21714724095162588
115,6,0.21714724095162588
116,6,0.21714724095162588
117,6,0.21714724095162588
118,6,0.21714724095162588
119,6,0.21714724095162588
120,6,0.21714724095162588
121,6,0.21714724095162588
122,6,0.21714724095162588
123,6,0.21714724095162588
124,6,0.21714724095162588
125,6,0.21714724095162588
126,6,0.21714724095162588
127,6,0.21714724095162588
128,6,0.21714724095162588
129,6,0.21714724095162588
130,6,0.21714724095162588
131,6,0.21714724095162588
132,6,0.21714724095162588
133,6,0.21714724095162588
134,6,0.21714724095162588
135,6,0.21714724095162588
136,6,0.21714724095162588
137,6,0.21714724095162588
138,6,0.21714724095162588
139,6,0.21714724095162588
140,6,0.21714724095162588
141,6,0.21714724095162588
142,6,0.21714724095162588
143,6,0.21714724095162588
144,6,0.21714724095162588
145,6,0.21714724095162588
146,6,0.21714724095162588
147,6,0.21714724095162588
148,6,0.21714724095162588
149,6,0.21714724095162588
1,7,0.20511990258137494
2,7,0.20511990258137494
4,7,0.20511990258137494
5,7,0.20511990258137494
6,7,0.20511990258137494
8,7,0.20511990258137494
11,7,0.20511990258137494
12,7,0.20511990258137494
13,7,0.20511990258137494
14,7,0.20511990258137494
16,7,0.20511990258137494
18,7,0.20511990258137494
20,7,0.20511990258137494
22,7,0.20511990258137494
24,7,0.20511990258137494
25,7,0.20511990258137494
26,7,0.20511990258137494
28,7,0.20511990258137494
29,7,0.20511990258137494
30,7,0.20511990258137494
33,7,0.20511990258137494
35,7,0.20511990258137494
36,7,0.20511990258137494
38,7,0.20511990258137494
40,7,0.20511990258137494
41,7,0.20511990258137494
42,7,0.20511990258137494
43,7,0.20511990258137494
45,7,0.20511990258137494
47,7,0.20511990258137494
49,7,0.20511990258137494
50,7,0.20511990258137494
51,7,0.20511990258137494
52,7,0.20511990258137494
53,7,0.20511990258137494
54,7,0.20511990258137494
55,7,0.20511990258137494
56,7,0.20511990258137494
57,7,0.20511990258137494
58,7,0.20511990258137494
59,7,0.20511990258137494
60,7,0.20511990258137494
61,7,0.20511990258137494
62,7,0.20511990258137494
63,7,0.20511990258137494
64,7,0.20511990258137494
65,7,0.20511990258137494
66,7,0.20511990258137494
67,7,0.20511990258137494
68,7,0.20511990258137494
69,7,0.20511990258137494
70,7,0.20511990258137494
71,7,0.20511990258137494
72,7,0.20511990258137494
73,7,0.20511990258137494
74,7,0.20511990258137494
75,7,0.20511990258137494
76,7,0.20511990258137494
77,7,0.20511990258137494
78,7,0.20511990258137494
79,7,0.20511990258137494
80,7,0.20511990258137494
81,7,0.20511990258137494
82,7,0.20511990258137494
83,7,0.20511990258137494
84,7,0.20511990258137494
85,7,0.20511990258137494
86,7,0.20511990258137494
87,7,0.20511990258137494
88,7,0.20511990258137494
89,7,0.20511990258137494
90,7,0.20511990258137494
91,7,0.20511990258137494
92,7,0.20511990258137494
93,7,0.20511990258137494
94,7,0.20511990258137494
95,7,0.20511990258137494
96,7,0.20511990258137494
97,7,0.20511990258137494
99,7,0.20511990258137494
100,7,0.20511990258137494
101,7,0.20511990258137494
102,7,0.20511990258137494
103,7,0.20511990258137494
104,7,0.20511990258137494
105,7,0.20511990258137494
106,7,0.20511990258137494
107,7,0.20511990258137494
108,7,0.20511990258137494
109,7,0.20511990258137494
110,7,0.20511990258137494
111,7,0.20511990258137494
112,7,0.20511990258137494
113,7,0.20511990258137494
114,7,0.20511990258137494
115,7,0.20511990258137494
116,7,0.20511990258137494
117,7,0.20511990258137494
118,7,0.20511990258137494
119,7,0.20511990258137494
120,7,0.20511990258137494
121,7,0.20511990258137494
122,7,0.20511990258137494
123,7,0.20511990258137494
124,7,0.20511990258137494
125,7,0.20511990258137494
126,7,0.20511990258137494
127,7,0.20511990258137494
128,7,0.20511990258137494
129,7,0.20511990258137494
130,7,0.20511990258137494
131,7,0.20511990258137494
132,7,0.20511990258137494
133,7,0.20511990258137494
134,7,0.20511990258137494
135,7,0.20511990258137494
136,7,0.20511990258137494
137,7,0.20511990258137494
138,7,0.20511990258137494
139,7,0.20511990258137494
140,7,0.20511990258137494
141,7,0.20511990258137494
142,7,0.20511990258137494
143,7,0.20511990258137494
144,7,0.20511990258137494
145,7,0.20511990258137494
146,7,0.20511990258137494
147,7,0.20511990258137494
148,7,0.20511990258137494
149,7,0.20511990258137494
1,8,0.20265584813122056
2,8,0.20265584813122056
3,8,0.20265584813122056
4,8,0.20265584813122056
6,8,0.20265584813122056
7,8,0.20265584813122056
8,8,0.20265584813122056
9,8,0.20265584813122056
10,8,0.20265584813122056
11,8,0.20265584813122056
12,8,0.20265584813122056
13,8,0.20265584813122056
14,8,0.20265584813122056
15,8,0.20265584813122056
16,8,0.20265584813122056
22,8,0.20265584813122056
24,8,0.20265584813122056
25,8,0.20265584813122056
26,8,0.20265584813122056
27,8,0.20265584813122056
28,8,0.20265584813122056
29,8,0.20265584813122056
30,8,0.20265584813122056
31,8,0.20265584813122056
32,8,0.20265584813122056
33,8,0.20265584813122056
34,8,0.20265584813122056
35,8,0.20265584813122056
36,8,0.20265584813122056
37,8,0.20265584813122056
38,8,0.20265584813122056
40,8,0.20265584813122056
41,8,0.20265584813122056
42,8,0.20265584813122056
43,8,0.20265584813122056
45,8,0.20265584813122056
47,8,0.20265584813122056
48,8,0.20265584813122056
49,8,0.20265584813122056
50,8,0.20265584813122056
51,8,0.20265584813122056
52,8,0.20265584813122056
53,8,0.20265584813122056
54,8,0.20265584813122056
55,8,0.20265584813122056
56,8,0.20265584813122056
57,8,0.20265584813122056
58,8,0.20265584813122056
59,8,0.20265584813122056
60,8,0.20265584813122056
61,8,0.20265584813122056
62,8,0.20265584813122056
63,8,0.20265584813122056
64,8,0.20265584813122056
65,8,0.20265584813122056
66,8,0.20265584813122056
67,8,0.20265584813122056
68,8,0.20265584813122056
69,8,0.20265584813122056
70,8,0.20265584813122056
71,8,0.20265584813122056
72,8,0.20265584813122056
73,8,0.20265584813122056
74,8,0.20265584813122056
75,8,0.20265584813122056
76,8,0.20265584813122056
77,8,0.20265584813122056
78,8,0.20265584813122056
79,8,0.20265584813122056
80,8,0.20265584813122056
81,8,0.20265584813122056
82,8,0.20265584813122056
83,8,0.20265584813122056
84,8,0.20265584813122056
85,8,0.20265584813122056
86,8,0.20265584813122056
87,8,0.20265584813122056
88,8,0.20265584813122056
89,8,0.20265584813122056
90,8,0.20265584813122056
91,8,0.20265584813122056
92,8,0.20265584813122056
93,8,0.20265584813122056
94,8,0.20265584813122056
95,8,0.20265584813122056
96,8,0.20265584813122056
97,8,0.20265584813122056
99,8,0.20265584813122056
100,8,0.20265584813122056
101,8,0.20265584813122056
102,8,0.20265584813122056
103,8,0.20265584813122056
104,8,0.20265584813122056
105,8,0.20265584813122056
106,8,0.20265584813122056
107,8,0.20265584813122056
108,8,0.20265584813122056
109,8,0.20265584813122056
110,8,0.20265584813122056
111,8,0.20265584813122056
112,8,0.20265584813122056
113,8,0.20265584813122056
114,8,0.20265584813122056
115,8,0.20265584813122056
116,8,0.20265584813122056
117,8,0.20265584813122056
118,8,0.20265584813122056
119,8,0.20265584813122056
120,8,0.20265584813122056
121,8,0.20265584813122056
122,8,0.20265584813122056
123,8,0.20265584813122056
124,8,0.20265584813122056
125,8,0.20265584813122056
126,8,0.20265584813122056
127,8,0.20265584813122056
128,8,0.20265584813122056
129,8,0.20265584813122056
130,8,0.20265584813122056
131,8,0.20265584813122056
132,8,0.20265584813122056
133,8,0.20265584813122056
134,8,0.20265584813122056
135,8,0.20265584813122056
136,8,0.20265584813122056
137,8,0.20265584813122056
138,8,0.20265584813122056
139,8,0.20265584813122056
140,8,0.20265584813122056
141,8,0.20265584813122056
142,8,0.20265584813122056
143,8,0.20265584813122056
144,8,0.20265584813122056
145,8,0.20265584813122056
146,8,0.20265584813122056
147,8,0.20265584813122056
148,8,0.20265584813122056
149,8,0.20265584813122056
1,9,0.20325282050390903
2,9,0.20325282050390903
3,9,0.20325282050390903
4,9,0.20325282050390903
6,9,0.20325282050390903
7,9,0.20325282050390903
8,9,0.20325282050390903
9,9,0.20325282050390903
10,9,0.20325282050390903
11,9,0.20325282050390903
12,9,0.20325282050390903
13,9,0.20325282050390903
14,9,0.20325282050390903
18,9,0.20325282050390903
20,9,0.20325282050390903
22,9,0.20325282050390903
24,9,0.20325282050390903
25,9,0.20325282050390903
27,9,0.20325282050390903
28,9,0.20325282050390903
29,9,0.20325282050390903
30,9,0.20325282050390903
32,9,0.20325282050390903
33,9,0.20325282050390903
34,9,0.20325282050390903
35,9,0.20325282050390903
36,9,0.20325282050390903
37,9,0.20325282050390903
38,9,0.20325282050390903
40,9,0.20325282050390903
41,9,0.20325282050390903
42,9,0.20325282050390903
43,9,0.20325282050390903
45,9,0.20325282050390903
47,9,0.20325282050390903
48,9,0.20325282050390903
49,9,0.20325282050390903
50,9,0.20325282050390903
51,9,0.20325282050390903
52,9,0.20325282050390903
53,9,0.20325282050390903
54,9,0.20325282050390903
55,9,0.20325282050390903
